*16F angle CMS    differential_cross_section
0.00	          5.21E+01
0.20	          5.24E+01
0.40	          5.32E+01
0.60	          5.45E+01
0.80	          5.62E+01
1.00	          5.83E+01
1.20	          6.08E+01
1.40	          6.35E+01
1.60	          6.63E+01
1.80	          6.92E+01
2.00	          7.21E+01
2.20	          7.49E+01
2.40	          7.75E+01
2.60	          7.98E+01
2.80	          8.17E+01
3.00	          8.32E+01
3.20	          8.42E+01
3.40	          8.46E+01
3.60	          8.44E+01
3.80	          8.35E+01
4.00	          8.20E+01
4.20	          7.98E+01
4.40	          7.69E+01
4.60	          7.34E+01
4.80	          6.93E+01
5.00	          6.48E+01
5.20	          5.99E+01
5.40	          5.47E+01
5.60	          4.93E+01
5.80	          4.40E+01
6.00	          3.87E+01
6.20	          3.38E+01
6.40	          2.92E+01
6.60	          2.52E+01
6.80	          2.17E+01
7.00	          1.89E+01
7.20	          1.67E+01
7.40	          1.53E+01
7.60	          1.46E+01
7.80	          1.44E+01
8.00	          1.49E+01
8.20	          1.58E+01
8.40	          1.71E+01
8.60	          1.87E+01
8.80	          2.03E+01
9.00	          2.21E+01
9.20	          2.37E+01
9.40	          2.52E+01
9.60	          2.64E+01
9.80	          2.73E+01
10.00	          2.79E+01
10.20	          2.81E+01
10.40	          2.78E+01
10.60	          2.72E+01
10.80	          2.62E+01
11.00	          2.49E+01
11.20	          2.34E+01
11.40	          2.16E+01
11.60	          1.97E+01
11.80	          1.77E+01
12.00	          1.58E+01
12.20	          1.39E+01
12.40	          1.21E+01
12.60	          1.05E+01
12.80	          9.15E+00
13.00	          8.04E+00
13.20	          7.21E+00
13.40	          6.64E+00
13.60	          6.35E+00
13.80	          6.31E+00
14.00	          6.49E+00
14.20	          6.87E+00
14.40	          7.40E+00
14.60	          8.04E+00
14.80	          8.75E+00
15.00	          9.49E+00
15.20	          1.02E+01
15.40	          1.09E+01
15.60	          1.14E+01
15.80	          1.19E+01
16.00	          1.22E+01
16.20	          1.24E+01
16.40	          1.24E+01
16.60	          1.22E+01
16.80	          1.19E+01
17.00	          1.15E+01
17.20	          1.09E+01
17.40	          1.03E+01
17.60	          9.55E+00
17.80	          8.76E+00
18.00	          7.93E+00
18.20	          7.09E+00
18.40	          6.26E+00
18.60	          5.47E+00
18.80	          4.72E+00
19.00	          4.04E+00
19.20	          3.43E+00
19.40	          2.90E+00
19.60	          2.47E+00
19.80	          2.12E+00
20.00	          1.87E+00
20.20	          1.70E+00
20.40	          1.62E+00
20.60	          1.61E+00
20.80	          1.66E+00
21.00	          1.77E+00
21.20	          1.92E+00
21.40	          2.09E+00
21.60	          2.28E+00
21.80	          2.48E+00
22.00	          2.66E+00
22.20	          2.84E+00
22.40	          2.98E+00
22.60	          3.10E+00
22.80	          3.18E+00
23.00	          3.22E+00
23.20	          3.23E+00
23.40	          3.19E+00
23.60	          3.11E+00
