0	10
0.5	9.60789439152323
1	9.23116346386636
1.5	8.86920436717158
2	8.52143788966211
2.5	8.18730753077982
3	7.86627861066553
3.5	7.55783741455725
4	7.26149037073691
4.5	6.97676326071031
5	6.70320046035639
5.5	6.44036421083141
6	6.18783391806141
6.5	5.94520547970194
7	5.71209063848815
7.5	5.48811636094026
8	5.27292424043049
8.5	5.0661699236559
9	4.86752255959972
9.5	4.67666427009909
10	4.49328964117222
10.5	4.3171052342908
11	4.14782911681581
11.5	3.98519041084514
12	3.82892885975112
12.5	3.67879441171442
13	3.5345468195878
13.5	3.39595525644939
14	3.26279794623039
14.5	3.13486180882605
15	3.01194211912202
15.5	2.89384217939051
16	2.78037300453194
16.5	2.6713530196585
17	2.56660776953556
17.5	2.46596963941606
18	2.36927758682122
18.5	2.27637688383813
19	2.18711886952215
19.5	2.10136071200765
20	2.01896517994655
20.5	1.93980042290892
21	1.8637397603941
21.5	1.79066147911493
22	1.72044863823051
22.5	1.65298888221587
23	1.58817426106921
23.5	1.52590105756884
24	1.4660696213035
24.5	1.40858420921045
25	1.35335283236613
25.5	1.30028710878426
26	1.24930212198582
26.5	1.20031628511457
27	1.15325121038063
27.5	1.10803158362334
28	1.06458504379253
28.5	1.02284206715537
29	0.982735856043615
29.5	0.944202231963023
30	0.907179532894125
30.5	0.871608514619813
31	0.837432255921959
31.5	0.804596067495324
32	0.773047404432997
32.5	0.742735782143339
33	0.713612695563861
33.5	0.685631541542779
34	0.65874754426403
34.5	0.632917683596407
35	0.60810062625218
35.5	0.584256659645008
36	0.561347628341337
36.5	0.53933687300356
37	0.518189171727258
37.5	0.49787068367864
38	0.478348894941984
38.5	0.459592566490442
39	0.441571684196929
39.5	0.424257410805114
40	0.407622039783662
40.5	0.391638950989871
41	0.376282568071762
41.5	0.361528317540464
42	0.347352589447385
42.5	0.333732699603261
43	0.320646853278608
43.5	0.308074110327511
44	0.29599435167892
44.5	0.284388247141845
45	0.273237224472926
45.5	0.26252343965688
46	0.252229748352272
46.5	0.242339678456911
47	0.23283740374897
47.5	0.223707718561656
48	0.214936013450899
48.5	0.206508251817126
49	0.198410947443703
49.5	0.190631142916116
50	0.183156388887342
50.5	0.175974724156234
51	0.169074656527053
51.5	0.162445144419499
52	0.156075579199828
52.5	0.149955768204777
53	0.144075918431123
53.5	0.138426620864795
54	0.132998835424438
54.5	0.127783876495358
55	0.122773399030684
55.5	0.117959385197516
56	0.113334131546674
56.5	0.108890236685545
57	0.104620589434268
57.5	0.100518357446336
58	0.096576976275378
58.5	0.092790138870648
59	0.089151785484396
59.5	0.085656093974981
60	0.0822974704902
60.5	0.079070540515934
61	0.075970140275776
61.5	0.072991308467886
62	0.070129278325854
62.5	0.067379469990855
63	0.064737483182894
63.5	0.062199090159426
64	0.05976022895006
64.5	0.057416996856542
65	0.055165644207608
65.5	0.053002568358704
66	0.050924307926992
66.5	0.048927537252395
67	0.047009061075833
67.5	0.045165809426127
68	0.043394832707389
68.5	0.041693296979041
69	0.040058479420904
69.5	0.038487763976105
70	0.036978637164829
70.5	0.035528684062214
71	0.034135584433954
71.5	0.032797109023436
72	0.031511115984445
72.5	0.030275547453758
73	0.029088426258126
73.5	0.027947852750369
74	0.026852001769538
74.5	0.025799119720272
75	0.024787521766664
75.5	0.023815589136169
76	0.022881766529222
76.5	0.021984559630425
77	0.021122532717327
77.5	0.020294306362957
78	0.019498555228451
78.5	0.018734005942224
79	0.017999435062306
79.5	0.017293667118572
80	0.016615572731739
80.5	0.015964066806123
81	0.015338106793245
81.5	0.01473669102354
82	0.014158857103468
82.5	0.013603680375479
83	0.013070272438364
83.5	0.012557779725624
84	0.01206538213958
84.5	0.011592291739046
85	0.011137751478448
85.5	0.010701033996396
86	0.010281440451747
86.5	0.009878299405312
87	0.009490965745409
87.5	0.009118819655545
88	0.008761265622582
88.5	0.008417731483786
89	0.008087667511241
89.5	0.007770545532176
90	0.007465858083767
90.5	0.007173117601093
91	0.006891855636928
91.5	0.006621622112123
92	0.006361984595385
92.5	0.006112527611296
93	0.00587285197546
93.5	0.005642574155727
94	0.005421325658456
94.5	0.00520875243885
95	0.005004514334406
95.5	0.004808284520584
96	0.004619748987817
96.5	0.004438606039029
97	0.004264565806857
97.5	0.004097349789798
98	0.003936690406551
98.5	0.003782330567826
99	0.00363402326495
99.5	0.003491531174598
100	0.003354626279025
100.5	0.00322308950119
101	0.003096710354186
101.5	0.002975286604416
102	0.002858623947974
102.5	0.002746535699721
103	0.002638842494547
103.5	0.002535372000347
104	0.002435958642256
104.5	0.002340443337692
105	0.002248673241788
105.5	0.002160501502815
106	0.002075787027177
106.5	0.001994394253641
107	0.001916192936405
107.5	0.001841057936676
108	0.001768869022426
108.5	0.00169951067599
109	0.001632871909218
109.5	0.001568846085865
110	0.001507330750955
110.5	0.001448227466827
111	0.001391441655618
111.5	0.001336882447914
112	0.001284462537344
112.5	0.001234098040867
113	0.001185708364543
113.5	0.001139216074568
114	0.001094546773357
114.5	0.0010516289805
115	0.001010394018371
115.5	0.000970775902233
116	0.000932711234649
116.5	0.00089613910403
117	0.000861000987163
117.5	0.000827240655566
118	0.000794804085506
118.5	0.000763639371549
119	0.000733696643505
119.5	0.000704927986621
120	0.000677287364909
120.5	0.000650730547475
121	0.000625215037748
121.5	0.000600700005468
122	0.000577146221352
122.5	0.000554515994322
123	0.000532773111185
123.5	0.000511882778691
124	0.000491811567851
124.5	0.000472527360444
125	0.000453999297625
125.5	0.000436197730541
126	0.000419094172886
126.5	0.000402661255319
127	0.000386872681666
127.5	0.000371703186841
128	0.000357128496416
128.5	0.000343125287777
129	0.000329671152802
129.5	0.000316744562006
130	0.000304324830084
130.5	0.000292392082817
131	0.000280927225262
131.5	0.000269911911202
132	0.000259328513784
132.5	0.000249160097315
133	0.000239390390158
133.5	0.000230003758699
134	0.000220985182323
134.5	0.000212320229385
135	0.000203995034112
135.5	0.000195996274414
136	0.00018831115057
136.5	0.000180927364742
137	0.000173833101298
137.5	0.000167017007902
138	0.000160468177352
138.5	0.000154176130119
139	0.000148130797588
139.5	0.000142322505936
140	0.000136741960657
140.5	0.000131380231688
141	0.000126228739119
141.5	0.000121279239463
142	0.000116523812465
142.5	0.000111954848426
143	0.00010756503603
143.5	0.000103347350639
144	9.92950430585108E-05
144.5	9.54016287307925E-05
145	9.1660877362476E-05
145.5	8.80668029533033E-05
146	8.46136542174425E-05
146.5	8.12959053802052E-05
147	7.81082473356277E-05
147.5	7.50455791507687E-05
148	7.21029999031283E-05
148.5	6.92758008381267E-05
149	6.65594578340917E-05
149.5	6.39496241626996E-05
150	6.14421235332821E-05
150.5	5.90329434098698E-05
151	5.67182285902797E-05
151.5	5.44942750369681E-05
152	5.2357523949781E-05
152.5	5.03045560711144E-05
153	4.83320862143726E-05
153.5	4.64369580069689E-05
154	4.46161388394556E-05
154.5	4.28667150127028E-05
155	4.11858870753571E-05
155.5	3.95709653441233E-05
156	3.80193655996962E-05
156.5	3.65286049514592E-05
157	3.50962978643293E-05
157.5	3.37201523413918E-05
158	3.23979662562168E-05
158.5	3.11276238289864E-05
159	2.99070922407964E-05
159.5	2.87344183807115E-05
160	2.7607725720372E-05
160.5	2.65252113111473E-05
161	2.54851428990341E-05
161.5	2.44858561526798E-05
162	2.35257520000977E-05
162.5	2.26032940698105E-05
163	2.17170062323283E-05
163.5	2.08654702380262E-05
164	2.00473234476427E-05
164.5	1.92612566517658E-05
165	1.85060119758191E-05
165.5	1.77803808671934E-05
166	1.70832021613054E-05
166.5	1.64133602234864E-05
167	1.57697831637286E-05
167.5	1.51514411214325E-05
168	1.45573446174106E-05
168.5	1.3986542970509E-05
169	1.34381227763152E-05
169.5	1.2911206445516E-05
170	1.24049507995672E-05
170.5	1.19185457214283E-05
171	1.14512128592024E-05
171.5	1.10022043806069E-05
172	1.05708017762825E-05
172.5	1.01563147100249E-05
173	9.75807991409932E-06
173.5	9.37546012787105E-06
174	9.00784307805218E-06
174.5	8.65464049893389E-06
175	8.31528719103568E-06
175.5	7.98924011666567E-06
176	7.67597753094445E-06
176.5	7.37499814690196E-06
177	7.08582033331136E-06
177.5	6.80798134397634E-06
178	6.5410365772385E-06
178.5	6.28455886451981E-06
179	6.03813778676175E-06
179.5	5.80137901766728E-06
180	5.5739036926946E-06
