*16F angle CMS    differential_cross_section
0.00	0.31
0.20	0.33
0.40	0.38
0.60	0.48
0.80	0.61
1.00	0.78
1.20	1.01
1.40	1.28
1.60	1.62
1.80	2.01
2.00	2.48
2.20	3.02
2.40	3.64
2.60	4.34
2.80	5.14
3.00	6.03
3.20	7.02
3.40	8.12
3.60	9.32
3.80	10.62
4.00	12.04
4.20	13.57
4.40	15.21
4.60	16.95
4.80	18.80
5.00	20.74
5.20	22.76
5.40	24.85
5.60	26.97
5.80	29.12
6.00	31.24
6.20	33.32
6.40	35.29
6.60	37.12
6.80	38.77
7.00	40.19
7.20	41.33
7.40	42.16
7.60	42.65
7.80	42.77
8.00	42.51
8.20	41.87
8.40	40.85
8.60	39.48
8.80	37.77
9.00	35.78
9.20	33.54
9.40	31.11
9.60	28.54
9.80	25.89
10.00	23.22
10.20	20.59
10.40	18.07
10.60	15.69
10.80	13.52
11.00	11.59
11.20	9.95
11.40	8.60
11.60	7.58
11.80	6.89
12.00	6.53
12.20	6.49
12.40	6.75
12.60	7.28
12.80	8.05
13.00	9.00
13.20	10.11
13.40	11.31
13.60	12.55
13.80	13.80
14.00	14.99
14.20	16.09
14.40	17.05
14.60	17.84
14.80	18.44
15.00	18.82
15.20	18.99
15.40	18.93
15.60	18.65
15.80	18.16
16.00	17.49
16.20	16.64
16.40	15.66
16.60	14.58
16.80	13.41
17.00	12.19
17.20	10.96
17.40	9.74
17.60	8.55
17.80	7.42
18.00	6.38
18.20	5.43
18.40	4.59
18.60	3.87
18.80	3.27
19.00	2.79
19.20	2.43
19.40	2.18
19.60	2.05
19.80	2.01
20.00	2.05
20.20	2.17
20.40	2.34
20.60	2.56
20.80	2.80
21.00	3.06
21.20	3.32
21.40	3.56
21.60	3.79
21.80	3.98
22.00	4.13
22.20	4.23
22.40	4.29
22.60	4.30
22.80	4.25
23.00	4.17
23.20	4.04
23.40	3.87
23.60	3.67
23.80	3.44
24.00	3.19
24.20	2.94
24.40	2.68
24.60	2.42
24.80	2.17
25.00	1.93
25.20	1.71
25.40	1.51
25.60	1.34
25.80	1.20
26.00	1.08
26.20	0.99
26.40	0.93
26.60	0.90
26.80	0.89
27.00	0.90
27.20	0.93
27.40	0.97
27.60	1.02
27.80	1.08
28.00	1.14
28.20	1.20
28.40	1.26
28.60	1.31
28.80	1.36
29.00	1.39
29.20	1.42
29.40	1.43
29.60	1.43
29.80	1.42
30.00	1.39
30.20	1.36
30.40	1.31
30.60	1.25
30.80	1.19
31.00	1.12
31.20	1.05
31.40	0.98
31.60	0.90
31.80	0.83
32.00	0.76
32.20	0.69
32.40	0.63
32.60	0.58
32.80	0.53
33.00	0.49
33.20	0.46
33.40	0.44
33.60	0.42
33.80	0.41
34.00	0.40
34.20	0.41
34.40	0.41
34.60	0.42
34.80	0.43
35.00	0.44
35.20	0.46
35.40	0.47
35.60	0.49
35.80	0.50
36.00	0.51
36.20	0.51
36.40	0.52
36.60	0.52
36.80	0.52
37.00	0.51
37.20	0.50
37.40	0.49
37.60	0.47
37.80	0.46
38.00	0.44
38.20	0.42
38.40	0.39
38.60	0.37
38.80	0.35
39.00	0.33
39.20	0.31
39.40	0.29
39.60	0.27
39.80	0.25
40.00	0.24
40.20	0.22
40.40	0.21
40.60	0.20
40.80	0.20
41.00	0.19
41.20	0.19
41.40	0.19
41.60	0.19
41.80	0.19
42.00	0.19
42.20	0.19
42.40	0.19
42.60	0.20
42.80	0.20
43.00	0.20
43.20	0.20
43.40	0.20
43.60	0.20
43.80	0.20
44.00	0.20
44.20	0.20
44.40	0.20
44.60	0.19
44.80	0.19
45.00	0.18
45.20	0.18
45.40	0.17
45.60	0.16
45.80	0.15
46.00	0.15
46.20	0.14
46.40	0.13
46.60	0.13
46.80	0.12
47.00	0.11
47.20	0.11
47.40	0.10
47.60	0.10
47.80	0.10
48.00	0.09
48.20	0.09
48.40	0.09
48.60	0.09
48.80	0.09
49.00	0.09
49.20	0.09
49.40	0.09
49.60	0.09
49.80	0.09
50.00	0.09
50.20	0.09
50.40	0.09
50.60	0.09
50.80	0.09
51.00	0.09
51.20	0.08
51.40	0.08
51.60	0.08
51.80	0.08
52.00	0.08
52.20	0.08
52.40	0.08
52.60	0.07
52.80	0.07
53.00	0.07
53.20	0.07
53.40	0.06
53.60	0.06
53.80	0.06
54.00	0.06
54.20	0.05
54.40	0.05
54.60	0.05
54.80	0.05
55.00	0.05
55.20	0.05
55.40	0.04
55.60	0.04
55.80	0.04
56.00	0.04
56.20	0.04
56.40	0.04
56.60	0.04
56.80	0.04
57.00	0.04
57.20	0.04
57.40	0.04
57.60	0.04
57.80	0.04
58.00	0.04
58.20	0.04
58.40	0.04
58.60	0.04
58.80	0.04
59.00	0.04
59.20	0.04
59.40	0.03
59.60	0.03
59.80	0.03
60.00	0.03
60.20	0.03
60.40	0.03
60.60	0.03
60.80	0.03
61.00	0.03
61.20	0.03
61.40	0.03
61.60	0.03
61.80	0.02
62.00	0.02
62.20	0.02
62.40	0.02
62.60	0.02
62.80	0.02
63.00	0.02
63.20	0.02
63.40	0.02
63.60	0.02
63.80	0.02
64.00	0.02
64.20	0.02
64.40	0.02
64.60	0.02
64.80	0.02
65.00	0.02
65.20	0.02
65.40	0.02
65.60	0.02
65.80	0.02
66.00	0.02
66.20	0.02
66.40	0.02
66.60	0.02
66.80	0.02
67.00	0.02
67.20	0.02
67.40	0.02
67.60	0.01
67.80	0.01
68.00	0.01
68.20	0.01
68.40	0.01
68.60	0.01
68.80	0.01
69.00	0.01
69.20	0.01
69.40	0.01
69.60	0.01
69.80	0.01
70.00	0.01
70.20	0.01
70.40	0.01
70.60	0.01
70.80	0.01
71.00	0.01
71.20	0.01
71.40	0.01
71.60	0.01
71.80	0.01
72.00	0.01
72.20	0.01
72.40	0.01
72.60	0.01
72.80	0.01
73.00	0.01
73.20	0.01
73.40	0.01
73.60	0.01
73.80	0.01
74.00	0.01
74.20	0.01
74.40	0.01
74.60	0.01
74.80	0.01
75.00	0.01
75.20	0.01
75.40	0.01
75.60	0.01
75.80	0.01
76.00	0.01
76.20	0.01
76.40	0.01
76.60	0.01
76.80	0.01
77.00	0.01
77.20	0.01
77.40	0.01
77.60	0.01
77.80	0.01
78.00	0.00
78.20	0.00
78.40	0.00
78.60	0.00
78.80	0.00
79.00	0.00
79.20	0.00
79.40	0.00
79.60	0.00
79.80	0.00
80.00	0.00
80.20	0.00
80.40	0.00
80.60	0.00
80.80	0.00
81.00	0.00
81.20	0.00
81.40	0.00
81.60	0.00
81.80	0.00
82.00	0.00
82.20	0.00
82.40	0.00
82.60	0.00
82.80	0.00
83.00	0.00
83.20	0.00
83.40	0.00
83.60	0.00
83.80	0.00
84.00	0.00
84.20	0.00
84.40	0.00
84.60	0.00
84.80	0.00
85.00	0.00
85.20	0.00
85.40	0.00
85.60	0.00
85.80	0.00
86.00	0.00
86.20	0.00
86.40	0.00
86.60	0.00
86.80	0.00
87.00	0.00
87.20	0.00
87.40	0.00
87.60	0.00
87.80	0.00
88.00	0.00
88.20	0.00
88.40	0.00
88.60	0.00
88.80	0.00
89.00	0.00
89.20	0.00
89.40	0.00
89.60	0.00
89.80	0.00
90.00	0.00
90.20	0.00
90.40	0.00
90.60	0.00
90.80	0.00
91.00	0.00
91.20	0.00
91.40	0.00
91.60	0.00
91.80	0.00
92.00	0.00
92.20	0.00
92.40	0.00
92.60	0.00
92.80	0.00
93.00	0.00
93.20	0.00
93.40	0.00
93.60	0.00
93.80	0.00
94.00	0.00
94.20	0.00
94.40	0.00
94.60	0.00
94.80	0.00
95.00	0.00
95.20	0.00
95.40	0.00
95.60	0.00
95.80	0.00
96.00	0.00
96.20	0.00
96.40	0.00
96.60	0.00
96.80	0.00
97.00	0.00
97.20	0.00
97.40	0.00
97.60	0.00
97.80	0.00
98.00	0.00
98.20	0.00
98.40	0.00
98.60	0.00
98.80	0.00
99.00	0.00
99.20	0.00
99.40	0.00
99.60	0.00
99.80	0.00
100.00	0.00
100.20	0.00
100.40	0.00
100.60	0.00
100.80	0.00
101.00	0.00
101.20	0.00
101.40	0.00
101.60	0.00
101.80	0.00
102.00	0.00
102.20	0.00
102.40	0.00
102.60	0.00
102.80	0.00
103.00	0.00
103.20	0.00
103.40	0.00
103.60	0.00
103.80	0.00
104.00	0.00
104.20	0.00
104.40	0.00
104.60	0.00
104.80	0.00
105.00	0.00
105.20	0.00
105.40	0.00
105.60	0.00
105.80	0.00
106.00	0.00
106.20	0.00
106.40	0.00
106.60	0.00
106.80	0.00
107.00	0.00
107.20	0.00
107.40	0.00
107.60	0.00
107.80	0.00
108.00	0.00
108.20	0.00
108.40	0.00
108.60	0.00
108.80	0.00
109.00	0.00
109.20	0.00
109.40	0.00
109.60	0.00
109.80	0.00
110.00	0.00
110.20	0.00
110.40	0.00
110.60	0.00
110.80	0.00
111.00	0.00
111.20	0.00
111.40	0.00
111.60	0.00
111.80	0.00
112.00	0.00
112.20	0.00
112.40	0.00
112.60	0.00
112.80	0.00
113.00	0.00
113.20	0.00
113.40	0.00
113.60	0.00
113.80	0.00
114.00	0.00
114.20	0.00
114.40	0.00
114.60	0.00
114.80	0.00
115.00	0.00
115.20	0.00
115.40	0.00
115.60	0.00
115.80	0.00
116.00	0.00
116.20	0.00
116.40	0.00
116.60	0.00
116.80	0.00
117.00	0.00
117.20	0.00
117.40	0.00
117.60	0.00
117.80	0.00
118.00	0.00
118.20	0.00
118.40	0.00
118.60	0.00
118.80	0.00
119.00	0.00
119.20	0.00
119.40	0.00
119.60	0.00
119.80	0.00
120.00	0.00
120.20	0.00
120.40	0.00
120.60	0.00
120.80	0.00
121.00	0.00
121.20	0.00
121.40	0.00
121.60	0.00
121.80	0.00
122.00	0.00
122.20	0.00
122.40	0.00
122.60	0.00
122.80	0.00
123.00	0.00
123.20	0.00
123.40	0.00
123.60	0.00
123.80	0.00
124.00	0.00
124.20	0.00
124.40	0.00
124.60	0.00
124.80	0.00
125.00	0.00
125.20	0.00
125.40	0.00
125.60	0.00
125.80	0.00
126.00	0.00
126.20	0.00
126.40	0.00
126.60	0.00
126.80	0.00
127.00	0.00
127.20	0.00
127.40	0.00
127.60	0.00
127.80	0.00
128.00	0.00
128.20	0.00
128.40	0.00
128.60	0.00
128.80	0.00
129.00	0.00
129.20	0.00
129.40	0.00
129.60	0.00
129.80	0.00
130.00	0.00
130.20	0.00
130.40	0.00
130.60	0.00
130.80	0.00
131.00	0.00
131.20	0.00
131.40	0.00
131.60	0.00
131.80	0.00
132.00	0.00
132.20	0.00
132.40	0.00
132.60	0.00
132.80	0.00
133.00	0.00
133.20	0.00
133.40	0.00
133.60	0.00
133.80	0.00
134.00	0.00
134.20	0.00
134.40	0.00
134.60	0.00
134.80	0.00
135.00	0.00
135.20	0.00
135.40	0.00
135.60	0.00
135.80	0.00
136.00	0.00
136.20	0.00
136.40	0.00
136.60	0.00
136.80	0.00
137.00	0.00
137.20	0.00
137.40	0.00
137.60	0.00
137.80	0.00
138.00	0.00
138.20	0.00
138.40	0.00
138.60	0.00
138.80	0.00
139.00	0.00
139.20	0.00
139.40	0.00
139.60	0.00
139.80	0.00
140.00	0.00
140.20	0.00
140.40	0.00
140.60	0.00
140.80	0.00
141.00	0.00
141.20	0.00
141.40	0.00
141.60	0.00
141.80	0.00
142.00	0.00
142.20	0.00
142.40	0.00
142.60	0.00
142.80	0.00
143.00	0.00
143.20	0.00
143.40	0.00
143.60	0.00
143.80	0.00
144.00	0.00
144.20	0.00
144.40	0.00
144.60	0.00
144.80	0.00
145.00	0.00
145.20	0.00
145.40	0.00
145.60	0.00
145.80	0.00
146.00	0.00
146.20	0.00
146.40	0.00
146.60	0.00
146.80	0.00
147.00	0.00
147.20	0.00
147.40	0.00
147.60	0.00
147.80	0.00
148.00	0.00
148.20	0.00
148.40	0.00
148.60	0.00
148.80	0.00
149.00	0.00
149.20	0.00
149.40	0.00
149.60	0.00
149.80	0.00
150.00	0.00
150.20	0.00
150.40	0.00
150.60	0.00
150.80	0.00
151.00	0.00
151.20	0.00
151.40	0.00
151.60	0.00
151.80	0.00
152.00	0.00
152.20	0.00
152.40	0.00
152.60	0.00
152.80	0.00
153.00	0.00
153.20	0.00
153.40	0.00
153.60	0.00
153.80	0.00
154.00	0.00
154.20	0.00
154.40	0.00
154.60	0.00
154.80	0.00
155.00	0.00
155.20	0.00
155.40	0.00
155.60	0.00
155.80	0.00
156.00	0.00
156.20	0.00
156.40	0.00
156.60	0.00
156.80	0.00
157.00	0.00
157.20	0.00
157.40	0.00
157.60	0.00
157.80	0.00
158.00	0.00
158.20	0.00
158.40	0.00
158.60	0.00
158.80	0.00
159.00	0.00
159.20	0.00
159.40	0.00
159.60	0.00
159.80	0.00
160.00	0.00
160.20	0.00
160.40	0.00
160.60	0.00
160.80	0.00
161.00	0.00
161.20	0.00
161.40	0.00
161.60	0.00
161.80	0.00
162.00	0.00
162.20	0.00
162.40	0.00
162.60	0.00
162.80	0.00
163.00	0.00
163.20	0.00
163.40	0.00
163.60	0.00
163.80	0.00
164.00	0.00
164.20	0.00
164.40	0.00
164.60	0.00
164.80	0.00
165.00	0.00
165.20	0.00
165.40	0.00
165.60	0.00
165.80	0.00
166.00	0.00
166.20	0.00
166.40	0.00
166.60	0.00
166.80	0.00
167.00	0.00
167.20	0.00
167.40	0.00
167.60	0.00
167.80	0.00
168.00	0.00
168.20	0.00
168.40	0.00
168.60	0.00
168.80	0.00
169.00	0.00
169.20	0.00
169.40	0.00
169.60	0.00
169.80	0.00
170.00	0.00
170.20	0.00
170.40	0.00
170.60	0.00
170.80	0.00
171.00	0.00
171.20	0.00
171.40	0.00
171.60	0.00
171.80	0.00
172.00	0.00
172.20	0.00
172.40	0.00
172.60	0.00
172.80	0.00
173.00	0.00
173.20	0.00
173.40	0.00
173.60	0.00
173.80	0.00
174.00	0.00
174.20	0.00
174.40	0.00
174.60	0.00
174.80	0.00
175.00	0.00
175.20	0.00
175.40	0.00
175.60	0.00
175.80	0.00
176.00	0.00
176.20	0.00
176.40	0.00
176.60	0.00
176.80	0.00
177.00	0.00
177.20	0.00
177.40	0.00
177.60	0.00
177.80	0.00
178.00	0.00
178.20	0.00
178.40	0.00
178.60	0.00
178.80	0.00
179.00	0.00
179.20	0.00
179.40	0.00
179.60	0.00
179.80	0.00
180.00	0.00
