0	10
0.5	9.69233234476344
1	9.39413062813476
1.5	9.10510361380034
2	8.82496902584595
2.5	8.55345327307423
3	8.290291181804
3.5	8.03522573689061
4	7.78800783071405
4.5	7.54839601989007
5	7.31615628946642
5.5	7.09106182437398
6	6.87289278790972
6.5	6.66143610703488
7	6.45648526427892
7.5	6.25784009604591
8	6.06530659712633
8.5	5.87869673122347
9	5.69782824730923
9.5	5.5225245016302
10	5.3526142851899
10.5	5.18793165653889
11	5.02831577970941
11.5	4.87361076713619
12	4.72366552741015
12.5	4.57833361771614
13	4.4374731008108
13.5	4.30094640640062
14	4.16862019678508
14.5	4.04036523663342
15	3.91605626676799
15.5	3.7955718818309
16	3.67879441171442
16.5	3.56560980663947
17	3.45590752576975
17.5	3.34958042925295
18	3.2465246735835
18.5	3.14663961018459
19	3.04982768711059
19.5	2.95599435377371
20	2.8650479686019
20.5	2.7768997095379
21	2.69146348729184
21.5	2.60865586126285
22	2.52839595804746
22.5	2.45060539245526
23	2.37520819095458
23.5	2.30213071747361
24	2.2313016014843
24.5	2.16265166829887
25	2.09611387151098
25.5	2.03162322751532
26	1.96911675204194
26.5	1.90853339864316
27	1.84981399907304
27.5	1.79290120550119
28	1.73773943450445
28.5	1.68427481278184
29	1.63245512453958
29.5	1.58222976049498
30	1.53354966844929
30.5	1.48636730538123
31	1.44063659101453
31.5	1.39631286281399
32	1.35335283236613
32.5	1.31171454310194
33	1.27135732932036
33.5	1.23224177647238
34	1.1943296826672
34.5	1.15758402136263
35	1.12196890520344
35.5	1.08744955097221
36	1.05399224561864
36.5	1.02156431333394
37	0.990134083638263
37.5	0.959670860449985
38	0.930144892106635
38.5	0.901527342308164
39	0.873790261954204
39.5	0.846906561847805
40	0.820849986238988
40.5	0.795595087182277
41	0.771117199683167
41.5	0.747392417609257
42	0.724397570342514
42.5	0.702110200149881
43	0.680508540250102
43.5	0.659571493555382
44	0.639278612067076
44.5	0.61961007690532
45	0.600546678953079
45.5	0.58206980009572
46	0.564161395037774
46.5	0.546803973679148
47	0.529980584033558
47.5	0.513674795672507
48	0.49787068367864
48.5	0.482552813092797
49	0.46770622383959
49.5	0.453316416116762
50	0.439369336234074
50.5	0.425851362887876
51	0.412749293857976
51.5	0.400050333113793
52	0.38774207831722
52.5	0.375812508709979
53	0.364249973373642
53.5	0.353043179850858
54	0.34218118311666
54.5	0.331653374889103
55	0.321449473268761
55.5	0.311559512696998
56	0.301973834223185
56.5	0.292683076071361
57	0.283678164497131
57.5	0.274950304925867
58	0.266490973363555
58.5	0.258291908071908
59	0.250345101499602
59.5	0.242642792461767
60	0.235177458560091
60.5	0.227941808836123
61	0.220928776650625
61.5	0.214131512781986
62	0.207543378736997
62.5	0.201157940267409
63	0.19496896108598
63.5	0.188970396775857
64	0.183156388887342
64.5	0.177521259216285
65	0.172059504258514
65.5	0.166765789834876
66	0.161634945881659
66.5	0.156661961401289
67	0.151841979568379
67.5	0.147170292986351
68	0.142642339089993
68.5	0.138253695689465
69	0.134000076651408
69.5	0.129877327712922
70	0.12588142242434
70.5	0.122008458216826
71	0.118254652590966
71.5	0.114616339422619
72	0.111089965382423
72.5	0.107672086465471
73	0.104359364627745
73.5	0.101148564526046
74	0.098036550358218
74.5	0.095020282800599
75	0.092096816039681
75.5	0.089263294895113
76	0.086516952031206
76.5	0.083855105254241
77	0.081275154892922
77.5	0.078774581259433
78	0.0763509421886
78.5	0.074001870652773
79	0.071725072450087
79.5	0.069518323963848
80	0.067379469990855
80.5	0.065306421636538
81	0.063297154274858
81.5	0.061349705570968
82	0.059462173564721
82.5	0.057632714813128
83	0.055859542589981
83.5	0.054140925140856
84	0.052475183991814
84.5	0.050860692310127
85	0.049295873315451
85.5	0.04777919873987
86	0.046309187335333
86.5	0.044884403426995
87	0.043503455511088
87.5	0.042164994895909
88	0.040867714384641
88.5	0.039610346998681
89	0.038391664740262
89.5	0.037210477393135
90	0.036065631360157
90.5	0.034956008536637
91	0.033880525218347
91.5	0.032838131043136
92	0.031827807965097
92.5	0.030848569260303
93	0.029899458563131
93.5	0.028979548932235
94	0.028087941945255
94.5	0.027223766821383
95	0.026386179570919
95.5	0.025574362170996
96	0.024787521766664
96.5	0.024024889896556
97	0.023285721742377
97.5	0.02256929540148
98	0.021874911181829
98.5	0.021201890918647
99	0.020549577312095
99.5	0.019917333285323
100	0.019304541362277
100.5	0.018710603064642
101	0.018134938327346
101.5	0.017576984932043
102	0.017036197958026
102.5	0.016512049250037
103	0.016004026902446
103.5	0.015511634759304
104	0.015034391929776
104.5	0.014571832318482
105	0.014123504170289
